Time, Mps, SystemCpu
0, 0, 1.0
1, 4758, 0.9771615008156607
2, 11101, 0.8857868020304568
3, 186817, 0.8891752577319587
4, 518739, 0.7708333333333333
5, 530290, 0.767052767052767
6, 432806, 0.8160919540229885
7, 521935, 0.7603626943005182
8, 514586, 0.7612903225806451
9, 506326, 0.7626903553299492
10, 506792, 0.7677419354838709
11, 511720, 0.754813863928113
12, 515512, 0.7574578469520103
13, 509045, 0.7786458333333334
14, 512933, 0.7516170763260026
15, 514759, 0.7822164948453608
16, 518186, 0.7741514360313316
17, 527214, 0.7672634271099744
18, 511824, 0.7727272727272727
19, 517530, 0.7522349936143039
20, 507267, 0.7538860103626943
21, 517784, 0.761467889908257
22, 528067, 0.7708066581306018
23, 512504, 0.7724935732647815
24, 503175, 0.7598978288633461
25, 502918, 0.7597911227154047
26, 506566, 0.7529107373868047
27, 500702, 0.7448717948717949
28, 509247, 0.7538659793814433
29, 513013, 0.7783505154639175
30, 496366, 0.7837837837837838
31, 436182, 0.8070404172099088
32, 528816, 0.7824967824967826
33, 515876, 0.7574193548387096
34, 518342, 0.7742749054224464
35, 500458, 0.751660026560425
36, 510051, 0.7474093264248705
37, 519917, 0.7620915032679738
38, 505312, 0.7568270481144342
39, 515114, 0.7597402597402597
40, 511277, 0.7610966057441253
41, 496850, 0.7532637075718015
42, 519185, 0.7633587786259541
43, 511709, 0.7630890052356021
44, 509923, 0.7638709677419354
45, 523549, 0.7671410090556274
46, 505497, 0.7522816166883963
47, 518912, 0.7669654289372599
48, 508035, 0.7519685039370079
49, 390620, 0.843989769820972
50, 507035, 0.7577319587628866
51, 504444, 0.75
52, 510577, 0.764102564102564
53, 496343, 0.7440633245382585
54, 516940, 0.754863813229572
55, 507631, 0.7551813471502591
56, 513083, 0.7670157068062826
57, 506703, 0.7712082262210798
58, 494153, 0.7467532467532467
59, 513732, 0.7625160462130937
60, 507725, 0.7620915032679738
61, 508499, 0.7744845360824743
62, 517776, 0.7571428571428571
63, 281559, 0.8522292993630572
64, 217682, 0.8675324675324676
65, 217681, 0.8591916558018252
66, 222644, 0.8520475561426684
67, 211645, 0.8210526315789474
68, 203463, 0.88671875
69, 258382, 0.848605577689243
70, 504783, 0.7668789808917197
71, 504718, 0.7447643979057592
72, 507396, 0.751918158567775
73, 524536, 0.7803320561941252
74, 502536, 0.7512820512820513
75, 503312, 0.7609819121447028
76, 503113, 0.7506527415143603
77, 506393, 0.765625
78, 521581, 0.7567917205692108
79, 508776, 0.7487046632124352
80, 494410, 0.7641752577319587
81, 223985, 0.8490322580645162
82, 219222, 0.8533685601056803
83, 217490, 0.8528645833333334
84, 220616, 0.8571428571428572
85, 215653, 0.8472775564409031
86, 232495, 0.9166666666666666
87, 502702, 0.8281653746770026
88, 510687, 0.7532299741602068
89, 502667, 0.7578814627994955
90, 503122, 0.7451487710219923
91, 503850, 0.7470511140235911
92, 502543, 0.7431906614785992
93, 505968, 0.7562582345191041
94, 511328, 0.7578125
95, 512955, 0.7834394904458598
96, 479430, 0.779204107830552
97, 227935, 0.8848641655886158
98, 219995, 0.8535620052770448
99, 223181, 0.8732572877059569
100, 209031, 0.8664886515353805
101, 220934, 0.8608923884514436
102, 221318, 0.8684210526315789
103, 214245, 0.8576923076923076
104, 243288, 0.8263229308005426
105, 478259, 0.7697283311772316
106, 515072, 0.7584415584415585
107, 521448, 0.7701298701298701
108, 504876, 0.7574193548387097
109, 448979, 0.7938144329896907
110, 494619, 0.751269035532995
111, 502060, 0.758800521512386
112, 509152, 0.764102564102564
113, 496255, 0.7576923076923077
114, 413956, 0.7849872773536896
115, 223262, 0.8556566970091027
116, 208551, 0.8517060367454068
117, 223036, 0.8623376623376624
118, 216251, 0.8486842105263158
119, 219020, 0.8653846153846154
120, 201974, 0.8614775725593669
121, 293303, 0.814111261872456
122, 511712, 0.7538659793814433
123, 506643, 0.7626459143968871
124, 510710, 0.7708333333333333
125, 497892, 0.7604166666666666
126, 481389, 0.7554417413572343
127, 492607, 0.7467700258397932
128, 493952, 0.7704280155642024
129, 480541, 0.7392438070404171
130, 494178, 0.7715019255455713
131, 280951, 0.8392857142857142
132, 209882, 0.8435013262599469
133, 208831, 0.853437094682231
134, 209581, 0.8506666666666667
135, 202275, 0.857707509881423
136, 212595, 0.8623376623376623
137, 207287, 0.8740157480314961
138, 211052, 0.850253807106599
139, 210665, 0.8705416116248349
140, 473031, 0.7519685039370079
141, 488761, 0.7525773195876289
142, 490306, 0.7629911280101395
143, 488286, 0.7594278283485045
144, 492990, 0.7734375
145, 497820, 0.7535483870967742
146, 479189, 0.7496807151979565
147, 497021, 0.7594771241830065
148, 276045, 0.8316326530612246
149, 211454, 0.869281045751634
150, 209213, 0.859395532194481
151, 212782, 0.858974358974359
152, 204231, 0.853887399463807
153, 204032, 0.8406374501992032
154, 212205, 0.8552971576227391
155, 212483, 0.866412213740458
156, 386483, 0.7837837837837838
157, 493424, 0.7493573264781491
158, 487812, 0.7557251908396947
159, 493781, 0.7447368421052631
160, 480388, 0.7438867438867439
161, 484906, 0.7686375321336761
162, 508452, 0.7717250324254216
163, 489416, 0.7647814910025708
164, 485575, 0.768542199488491
165, 311227, 0.8272727272727273
166, 205660, 0.8646907216494846
167, 200333, 0.8398384925975774
168, 217724, 0.8393316195372751
169, 200966, 0.8590250329380764
170, 214855, 0.8927648578811369
171, 200191, 0.8501971090670172
172, 400988, 0.7904509283819628
173, 480760, 0.7410256410256411
174, 479739, 0.7437252311756936
175, 489074, 0.759020618556701
176, 485209, 0.7477360931435963
177, 499350, 0.7694267515923566
178, 484004, 0.7473544973544973
179, 498490, 0.7581699346405228
180, 483670, 0.7574578469520103
181, 213087, 0.8858625162127107
182, 205791, 0.8632138114209827
183, 203698, 0.8448500651890483
184, 208875, 0.8458498023715415
185, 207776, 0.8489583333333333
186, 205411, 0.8708827404479579
187, 207201, 0.8733850129198966
188, 336156, 0.8168449197860962
189, 494922, 0.7652399481193255
190, 478586, 0.7341115434500648
191, 483955, 0.7594278283485045
192, 488218, 0.7619663648124191
193, 488835, 0.7522697795071336
194, 479957, 0.7464424320827943
195, 488661, 0.7574967405475881
196, 488864, 0.7622107969151671
197, 330299, 0.8119325551232166
198, 206278, 0.8753246753246753
199, 214395, 0.8522875816993465
200, 211866, 0.8455392809587217
201, 205958, 0.85297845373891
202, 207268, 0.8315363881401617
203, 202192, 0.8522427440633245
204, 209660, 0.8414948453608248
205, 436312, 0.7376171352074967
206, 480816, 0.7650063856960408
207, 504371, 0.7890025575447571
208, 491241, 0.7454545454545455
209, 493955, 0.7545219638242894
210, 484281, 0.7509677419354839
211, 488655, 0.7723156532988357
212, 492925, 0.7736572890025576
213, 279363, 0.8324742268041238
214, 211111, 0.905972045743329
