Time, Mps, SystemCpu
0, 0, 0.14274846015420406
1, 22357, 0.676304151601563
2, 100358, 0.4830605934583815
3, 106631, 0.47974878481659533
4, 84151, 0.507669911975319
5, 108842, 0.45103131309071187
6, 96441, 0.44442720287215387
7, 98142, 0.49614896211973936
8, 109389, 0.42418073876283996
9, 113762, 0.43264089957736457
10, 86301, 0.42528505371743686
11, 91615, 0.5104540981990147
12, 109690, 0.3931244237506014
13, 116103, 0.41980225883806055
14, 110783, 0.409499905007972
15, 113822, 0.4049175902771916
16, 111300, 0.4562492364675277
17, 111026, 0.47857073817509765
18, 113563, 0.42283273189484183
19, 112245, 0.4108424062233739
20, 113513, 0.41465516105272554
21, 93296, 0.3235099215532783
22, 107434, 0.4694428937758753
23, 117372, 0.40301470752859203
24, 116776, 0.40568975439857846
25, 112738, 0.4198246526887159
26, 116990, 0.42447508848085425
27, 113297, 0.4326403446578396
28, 111399, 0.44762356432729467
29, 104350, 0.551912505355999
30, 111958, 0.41442532815057065
31, 109075, 0.40512048854360905
32, 116812, 0.4171177094021795
33, 111358, 0.4152133623407406
34, 112179, 0.4089355408690219
35, 113898, 0.41576850764906437
36, 110747, 0.4541761314807166
37, 104296, 0.4299093228829519
38, 113471, 0.4470673418409563
39, 106427, 0.3482017624747636
40, 113243, 0.425314618830568
41, 110044, 0.4127196873786999
42, 115447, 0.4350892234126972
43, 108802, 0.4408165526686614
44, 108426, 0.45417559813432684
45, 108611, 0.4293930102672936
46, 115206, 0.4007079152061347
47, 109614, 0.43587408343096423
48, 113466, 0.41498215564895413
49, 114816, 0.41901975283549464
50, 114231, 0.4723570928948361
51, 111299, 0.49568072856321554
52, 110507, 0.4131106809636405
53, 111833, 0.40812678687086623
54, 110731, 0.39369445600145103
55, 106414, 0.3959745106673659
56, 109273, 0.4247363009266443
57, 114412, 0.43130288439976705
58, 108589, 0.4222824651822754
59, 105899, 0.4394141982303954
60, 110900, 0.44028045757157885
61, 113757, 0.4293648671083279
62, 106834, 0.4005562667110443
63, 111471, 0.43428042844562165
64, 116130, 0.4163251566922392
65, 110385, 0.4733615763030834
66, 112437, 0.44513443125291713
67, 115065, 0.4661340323532295
68, 110465, 0.4367045964417756
69, 109790, 0.41468485670885596
70, 111370, 0.4200985914711437
71, 105432, 0.4108405082513876
72, 104221, 0.41743522201772754
73, 108935, 0.4667950192188791
74, 109337, 0.41656303401646766
75, 110913, 0.42797232535601537
76, 114159, 0.4214980389879631
77, 107242, 0.41792424124873295
78, 115295, 0.4083425376410828
79, 108203, 0.4315333192186295
80, 108111, 0.47616806333232814
81, 105608, 0.4195768301576839
82, 111274, 0.42609601404178754
83, 114826, 0.40871969749033243
84, 112622, 0.4127488114646075
85, 106877, 0.41307946086007363
86, 110337, 0.4125526705677613
87, 109124, 0.45137660582067474
88, 102689, 0.6094630308135359
89, 114087, 0.423638096555843
90, 114950, 0.4155376412461833
91, 112169, 0.40455152750915757
92, 109549, 0.39940363490819986
93, 114215, 0.4057186179689624
94, 111145, 0.46002650767900105
95, 113950, 0.4598989945971763
96, 106375, 0.4334656116973152
97, 102280, 0.36972353001384883
98, 111881, 0.41764364097130946
99, 116234, 0.42990872438669625
100, 105310, 0.4026465070839761
101, 111163, 0.4274566926410175
102, 111401, 0.4914053218052325
103, 112216, 0.44275326421397504
104, 110056, 0.4355996365188439
105, 109309, 0.45990052508628887
106, 113521, 0.4418822387533925
107, 108056, 0.42664218584385305
108, 107808, 0.44326281255744304
109, 113129, 0.44600523257104796
110, 108878, 0.46487287382208264
111, 116019, 0.43536551309546667
112, 115360, 0.40870321802259313
113, 113355, 0.4323428573992226
114, 107412, 0.44814962619951126
115, 108152, 0.42363912521599706
116, 107046, 0.45848099666734254
117, 108747, 0.5642060652215344
118, 107867, 0.575624157490304
119, 107995, 0.4413485132709912
120, 111999, 0.41062284654534187
121, 106297, 0.39044871167190265
122, 109734, 0.4149793678874255
123, 100913, 0.49259864350187976
124, 106742, 0.4647670383652984
125, 114415, 0.4399467274232829
126, 109182, 0.416006291216364
127, 117163, 0.42609601404178754
128, 112058, 0.4239588059279018
129, 106677, 0.39975378903369196
130, 109355, 0.4590513514902559
131, 111846, 0.4742371446135696
132, 107675, 0.4399763865375176
133, 116349, 0.43426183498995896
134, 109641, 0.434550345632171
135, 112044, 0.39177612408004525
136, 108986, 0.42667115012639967
137, 105534, 0.41439414684729037
138, 107702, 0.46183569309327477
139, 112505, 0.45709278101153233
140, 112517, 0.3809566162432992
141, 109464, 0.41629629254662165
142, 108469, 0.4241889457172914
143, 113201, 0.42038212705458067
144, 110327, 0.4323499306811583
145, 113329, 0.45573172206309387
146, 102573, 0.5138018489413005
147, 110593, 0.4495164754508366
148, 116284, 0.4012925955108162
149, 109474, 0.4266411233917484
150, 112363, 0.4310237150584181
151, 111553, 0.39746388859221404
152, 110374, 0.4548676440884054
153, 99533, 0.5028356761027957
154, 113602, 0.3911964249211155
155, 109120, 0.4195746811160672
156, 116356, 0.42773197375565486
157, 123674, 0.28172815204094837
158, 125191, 0.1499578764240791
159, 120225, 0.1843014589052826
160, 119764, 0.2041236678199475
161, 125008, 0.17064706489293546
162, 124374, 0.1716782212941952
163, 118424, 0.19129295185048534
164, 125010, 0.16981227761501871
165, 124739, 0.16519756529727025
166, 122014, 0.19190559507591376
167, 121946, 0.21179409614122024
168, 124205, 0.1870304959611978
169, 123991, 0.16217745046576426
170, 124360, 0.16213463177324391
171, 123386, 0.16301960479598854
172, 123175, 0.17553763740306516
173, 124429, 0.1735860454712599
174, 122253, 0.22897606751484958
175, 120474, 0.18702851009507604
176, 124464, 0.16026940560607314
177, 125413, 0.15535096398132908
178, 123874, 0.17931109692879166
179, 123790, 0.1510591257858347
180, 124994, 0.15751523548551327
181, 115968, 0.22328820796427748
182, 121074, 0.2113538221006961
183, 124217, 0.1793558444695439
184, 126311, 0.15835962009481797
185, 124863, 0.15267879301887932
186, 125460, 0.1793138236210664
187, 126226, 0.15756691588688154
188, 122881, 0.21904435245093945
189, 124618, 0.21636245514924057
190, 122344, 0.1831711490895439
191, 123260, 0.16026981587349234
192, 122153, 0.1648830988802874
193, 123791, 0.15831908916542925
194, 122236, 0.16333049445401382
195, 121180, 0.22706542659528453
196, 122998, 0.18621171744534082
197, 125336, 0.1705622932530042
198, 125487, 0.17143466801482588
199, 124543, 0.15339904152690276
200, 125081, 0.16794584179331395
201, 125947, 0.17661803758931494
202, 124133, 0.2263710151680126
203, 122678, 0.1804362389553521
204, 123865, 0.18589705231626874
205, 115015, 0.25187776847975507
206, 124662, 0.1747483459267143
207, 127098, 0.14200392240701853
208, 124473, 0.18539108524259118
209, 121697, 0.19843936969742448
210, 120873, 0.206113851578954
211, 124967, 0.16217745046576426
212, 125210, 0.16297750991486093
213, 124487, 0.1545432168902514
214, 123740, 0.1716791116643307
215, 124492, 0.15458632364220848
216, 123664, 0.19767318008925716
217, 123911, 0.19572176110166573
218, 124089, 0.17367173616921405
219, 123202, 0.16869636947587296
220, 124938, 0.17250964007145853
221, 125713, 0.16404369060022395
222, 116333, 0.21449669023375895
223, 118611, 0.3154790715837259
224, 120562, 0.2989503574899185
225, 124677, 0.1671082673915374
226, 124612, 0.16107014014948695
227, 126023, 0.14500199434391947
228, 124693, 0.164526750639305
229, 126044, 0.15645396560235358
230, 123055, 0.18052168463315688
231, 125442, 0.20340372083233405
232, 123060, 0.16901895145944812
233, 125079, 0.15344350505993676
234, 124682, 0.16488340888379738
235, 121886, 0.16026940560607314
236, 125860, 0.15916350578233174
237, 121308, 0.15564658604528148
238, 122859, 0.2251579328041856
239, 123117, 0.1754963072495055
240, 125722, 0.1774464121659426
