Time, Mps, SystemCpu
0, 0, 0.00216512604677482
1, 58573, 0.8211678832116788
2, 186899, 0.611183355006502
3, 210206, 0.6475195822454308
4, 203286, 0.6189224704336399
5, 205128, 0.6177248677248677
6, 187535, 0.6241872561768531
7, 208327, 0.6082337317397079
8, 191828, 0.5997375328083989
9, 198387, 0.5946275946275946
10, 222058, 0.62982689747004
11, 198414, 0.6018396846254928
12, 208157, 0.6203346203346203
13, 191517, 0.6031537450722734
14, 182682, 0.5725593667546174
15, 176641, 0.5782493368700266
16, 194534, 0.6007957559681698
17, 194522, 0.5968379446640316
18, 218783, 0.608
19, 207343, 0.5970937912813739
20, 200682, 0.607095926412615
21, 192859, 0.5850066934404283
22, 204259, 0.5973684210526315
23, 165610, 0.5765171503957783
24, 176914, 0.5733333333333333
25, 181497, 0.5795755968169761
26, 188279, 0.5890052356020943
27, 209419, 0.6140583554376657
28, 202650, 0.6277850589777195
29, 195980, 0.594488188976378
30, 189328, 0.596078431372549
31, 202224, 0.6101694915254238
32, 184277, 0.5889328063241106
33, 196295, 0.6162943495400788
34, 186959, 0.5897097625329815
35, 193485, 0.5878467635402906
36, 202932, 0.608355091383812
37, 179750, 0.5876152832674572
38, 183387, 0.5786666666666667
39, 206292, 0.6129458388375165
40, 195906, 0.6013071895424836
41, 174345, 0.5968586387434555
42, 203071, 0.6100131752305665
43, 196745, 0.6042496679946879
44, 189397, 0.5815508021390374
45, 192188, 0.5976408912188729
46, 194253, 0.593421052631579
47, 206856, 0.6029023746701847
48, 199140, 0.6048387096774194
49, 188469, 0.5854922279792746
50, 192219, 0.5984354628422426
51, 178597, 0.5853018372703411
52, 194436, 0.5886990801576872
53, 201598, 0.6155844155844156
54, 193051, 0.5963302752293578
55, 189810, 0.5873015873015872
56, 183653, 0.5793650793650793
57, 178977, 0.5806878306878307
58, 200298, 0.6243455497382199
59, 202766, 0.5992063492063492
60, 185074, 0.5968379446640316
61, 205828, 0.6058588548601864
62, 205393, 0.6081258191349934
63, 192718, 0.6025974025974026
64, 179957, 0.5683930942895086
65, 202938, 0.5997357992073976
66, 201049, 0.6029023746701847
67, 187723, 0.5869853917662682
68, 193361, 0.6007905138339921
69, 177239, 0.5746367239101717
70, 203415, 0.607190412782956
71, 209661, 0.6084656084656085
72, 179586, 0.5806028833551768
73, 184533, 0.5958549222797928
74, 199576, 0.5949197860962567
75, 202044, 0.6023468057366362
76, 187029, 0.5884665792922673
77, 193987, 0.6005256241787122
78, 199016, 0.6063829787234043
79, 186477, 0.5942408376963351
80, 179836, 0.577023498694517
81, 209841, 0.6207349081364829
82, 173065, 0.5688073394495413
83, 187806, 0.6142668428005285
84, 184531, 0.5765645805592543
85, 166000, 0.5721854304635762
86, 185960, 0.5932642487046632
87, 198275, 0.5870445344129555
88, 167738, 0.5687830687830688
89, 195973, 0.5939553219448095
90, 192328, 0.5928853754940712
91, 196530, 0.5882352941176471
92, 185776, 0.5963541666666667
93, 202050, 0.6152832674571804
94, 207314, 0.5952063914780292
95, 215216, 0.6241787122207622
96, 186328, 0.5930232558139534
97, 189429, 0.5890767230169051
98, 191282, 0.5861148197596795
99, 197752, 0.6089828269484808
100, 168360, 0.5588633288227334
101, 188687, 0.5801324503311258
102, 202289, 0.6025974025974026
103, 203727, 0.608
104, 199607, 0.5877659574468085
105, 184216, 0.5845539280958721
106, 206884, 0.6164021164021164
107, 205565, 0.6095617529880478
108, 186843, 0.5894736842105264
109, 206248, 0.6179921773142112
110, 179964, 0.5849546044098572
111, 192414, 0.5862977602108037
112, 208231, 0.6013333333333334
113, 187632, 0.5891891891891892
114, 204837, 0.6005291005291005
115, 188983, 0.58311345646438
116, 191470, 0.5859375
117, 186933, 0.5855263157894737
118, 201774, 0.6047120418848168
119, 216384, 0.6179183135704874
120, 195615, 0.5992217898832685
121, 199833, 0.6005221932114883
122, 201548, 0.6099195710455765
123, 184243, 0.5794270833333334
124, 180541, 0.5783289817232377
125, 201965, 0.6097240473061761
126, 194352, 0.6062176165803108
127, 180457, 0.5863453815261044
128, 179633, 0.5663129973474801
129, 193738, 0.5885416666666667
130, 196045, 0.6036505867014341
131, 198211, 0.6057441253263707
132, 178670, 0.5854304635761589
133, 206013, 0.6214099216710183
134, 207875, 0.6206451612903225
135, 196579, 0.6143790849673203
136, 195028, 0.5891677675033025
137, 192384, 0.6097883597883598
138, 203576, 0.60546875
139, 203364, 0.6063408190224571
140, 207661, 0.6090425531914894
141, 169706, 0.5763612217795485
142, 188753, 0.5883905013192612
143, 211932, 0.6276041666666666
144, 197419, 0.6077922077922078
145, 196661, 0.6000000000000001
146, 184441, 0.5864759427828349
147, 190073, 0.6023622047244095
148, 188999, 0.5963060686015831
149, 202220, 0.5978975032851511
150, 190686, 0.5918097754293263
151, 208444, 0.607661822985469
152, 210322, 0.6292428198433421
153, 183946, 0.5736842105263158
154, 216753, 0.6214099216710183
155, 205433, 0.6179183135704875
156, 199637, 0.6026490066225165
157, 186846, 0.5877659574468085
158, 183339, 0.5788079470198675
159, 191595, 0.5955204216073782
160, 189514, 0.5924479166666667
161, 197605, 0.59526938239159
162, 205898, 0.5983827493261455
163, 207093, 0.6176084099868594
164, 191633, 0.5824607329842932
165, 196204, 0.6013333333333333
166, 211347, 0.6233595800524935
167, 206338, 0.6215139442231076
168, 174063, 0.5712401055408971
169, 186665, 0.5848563968668408
170, 181583, 0.5810276679841897
171, 210237, 0.6094986807387863
172, 192651, 0.5857908847184987
173, 195541, 0.5992063492063492
174, 209831, 0.6248366013071895
175, 215958, 0.6268068331143233
176, 197769, 0.6007957559681698
177, 205762, 0.6196808510638299
178, 187234, 0.5873015873015873
179, 211097, 0.6088117489986649
180, 209371, 0.6205533596837944
181, 208754, 0.631233595800525
182, 205463, 0.6026666666666667
183, 180542, 0.5863874345549738
184, 191328, 0.6005256241787122
185, 197737, 0.6075619295958279
186, 186480, 0.5921052631578947
187, 185925, 0.5893089960886571
188, 198187, 0.6149802890932983
189, 194842, 0.5894039735099338
190, 194862, 0.6013071895424837
191, 178036, 0.571619812583668
192, 168241, 0.5565912117177098
193, 199465, 0.5970937912813739
194, 179730, 0.5799207397622193
195, 205277, 0.611764705882353
196, 204587, 0.6103723404255319
197, 191352, 0.5833333333333334
198, 201319, 0.6116883116883116
199, 176595, 0.5836627140974967
200, 174770, 0.5844155844155845
201, 194235, 0.5960264900662251
202, 187061, 0.5900131406044679
203, 186099, 0.5883116883116883
204, 201984, 0.6162943495400788
205, 201030, 0.6206451612903225
206, 207891, 0.6131578947368421
207, 192160, 0.593915343915344
208, 202431, 0.6174934725848564
209, 214440, 0.6157894736842106
210, 180339, 0.5880052151238592
211, 200213, 0.6023622047244095
212, 197590, 0.5942028985507246
213, 210070, 0.6208718626155878
214, 212330, 0.6048064085447263
215, 208545, 0.609271523178808
216, 220397, 0.6276595744680851
217, 189816, 0.5842105263157895
218, 198756, 0.5989445910290238
219, 207243, 0.6148825065274152
220, 187809, 0.6013157894736842
221, 181950, 0.5755584756898817
222, 157851, 0.5800524934383202
223, 206773, 0.6052980132450331
224, 204911, 0.6026315789473684
225, 208042, 0.611842105263158
226, 191409, 0.5776892430278884
227, 206240, 0.6152832674571805
228, 197071, 0.5909090909090908
229, 166169, 0.5622489959839357
230, 194853, 0.603448275862069
231, 177878, 0.5610079575596817
232, 187324, 0.590612777053455
233, 171309, 0.5671052631578948
234, 175733, 0.5708661417322834
235, 175303, 0.5765171503957783
236, 173289, 0.5965608465608465
237, 187248, 0.5876152832674573
238, 199754, 0.5973684210526315
239, 188639, 0.5806878306878307
240, 172446, 0.5669291338582677
