Time, Mps, SystemCpu
0, 0, 0.08136332050912665
1, 2324, 0.9730586370839936
2, 4975, 0.9951923076923077
3, 31557, 0.8528678304239401
4, 52837, 0.7711442786069652
5, 52069, 0.763819095477387
6, 52832, 0.7568922305764412
7, 52149, 0.8123456790123457
8, 54369, 0.745
9, 58103, 0.7777777777777778
10, 68873, 0.763681592039801
11, 50710, 0.8596059113300493
12, 57282, 0.8094059405940595
13, 53894, 0.7542997542997544
14, 58302, 0.7580246913580247
15, 52977, 0.7518248175182481
16, 57050, 0.7726161369193154
17, 52076, 0.743142144638404
18, 48020, 0.7266009852216748
19, 46733, 0.9344660194174758
20, 68441, 0.7581047381546135
21, 58262, 0.7945544554455446
22, 61834, 0.751207729468599
23, 41750, 0.7658536585365854
24, 57713, 0.8535211267605634
25, 66268, 0.6430317848410758
26, 65298, 0.7346437346437347
27, 72518, 0.746268656716418
28, 64169, 0.8364611260053619
29, 64059, 0.793733681462141
30, 68248, 0.7784615384615385
31, 59594, 0.8555240793201133
32, 56835, 0.8685714285714285
33, 55511, 0.6746724890829695
34, 60960, 0.8746438746438747
35, 69505, 0.7481481481481481
36, 61379, 0.745049504950495
37, 60033, 0.7610837438423644
38, 49242, 0.7359413202933985
39, 55262, 0.7603911980440098
40, 60224, 0.745049504950495
41, 60104, 0.7639902676399026
42, 58864, 0.7481481481481481
43, 58988, 0.7598039215686274
44, 57631, 0.7377450980392156
45, 61685, 0.7371007371007371
46, 61442, 0.7062499999999999
47, 67771, 0.646875
48, 72230, 0.47352941176470587
49, 59545, 0.7341772151898734
50, 59843, 0.7419354838709677
51, 65318, 0.7568238213399503
52, 66832, 0.7046783625730995
53, 62465, 0.8132183908045977
54, 69011, 0.6745562130177515
55, 59808, 0.8885448916408669
56, 58544, 0.9197530864197531
57, 70335, 0.8260869565217391
58, 23971, 0.09749303621169916
59, 66048, 0.7448979591836735
60, 67405, 0.7623762376237624
61, 61077, 0.7369727047146402
62, 56283, 0.7580246913580247
63, 61155, 0.7536585365853659
64, 56941, 0.7451456310679612
65, 65421, 0.7506234413965087
66, 61853, 0.7424999999999999
67, 56610, 0.7617866004962779
68, 56688, 0.7647058823529411
69, 55973, 0.8263157894736841
70, 54135, 0.8419618528610354
71, 66407, 0.8895348837209303
72, 57430, 0.8483146067415731
73, 53068, 0.8757575757575757
74, 47945, 0.7560627674750356
75, 56457, 0.8432432432432433
76, 63630, 0.8241469816272965
77, 44829, 0.6259842519685039
78, 68124, 0.16079188797682278
79, 64100, 0.7475490196078431
80, 57257, 0.7270471464019851
81, 59736, 0.7619047619047619
82, 65164, 0.7456359102244389
83, 61699, 0.7455919395465995
84, 66859, 0.7389162561576355
85, 57743, 0.7351485148514852
86, 62317, 0.7586206896551724
87, 64724, 0.743142144638404
88, 63097, 0.7487684729064039
89, 65451, 0.8191489361702128
90, 56702, 0.7570332480818414
91, 61557, 0.7680798004987531
92, 57384, 0.8159340659340659
93, 55879, 0.8179419525065963
94, 69340, 0.7814910025706941
95, 60812, 0.6340057636887608
96, 55413, 0.7560975609756098
97, 54033, 0.7506234413965088
98, 59120, 0.7974358974358974
99, 54764, 0.8203753351206434
100, 65044, 0.8959537572254336
101, 67091, 0.7483443708609272
102, 74093, 0.44235924932975873
103, 59905, 0.6785714285714285
104, 65990, 0.5775577557755776
105, 28968, 0.12526997840172785
106, 50785, 0.43359375
107, 66809, 0.5761078998073218
108, 59317, 0.7536945812807881
109, 61981, 0.7444168734491315
110, 61873, 0.7381546134663342
111, 60494, 0.7368421052631579
112, 61304, 0.7579462102689486
113, 54521, 0.7481481481481481
114, 55036, 0.7554479418886199
115, 57980, 0.7602905569007263
116, 52405, 0.7432762836185819
117, 58157, 0.740648379052369
118, 67638, 0.8247978436657682
119, 60121, 0.8366197183098592
120, 62272, 0.8542857142857142
121, 48483, 0.818941504178273
122, 64143, 0.6398601398601399
123, 74376, 0.5467128027681661
124, 71004, 0.5258855585831063
125, 55055, 0.7506053268765133
126, 56479, 0.7487437185929648
127, 52428, 0.8298429319371727
128, 60239, 0.6836734693877552
129, 60699, 0.8966666666666666
130, 59623, 0.855457227138643
131, 70171, 0.12342007434944238
132, 54839, 0.7617866004962779
133, 64562, 0.7475247524752475
134, 67147, 0.745679012345679
135, 69618, 0.745635910224439
136, 69964, 0.7420924574209247
137, 54021, 0.75
138, 58865, 0.7444717444717445
139, 60525, 0.75
140, 63099, 0.7443609022556391
141, 65026, 0.7587939698492462
142, 57578, 0.7252475247524753
143, 62949, 0.7444717444717445
144, 61505, 0.745679012345679
145, 63823, 0.7579462102689487
146, 58003, 0.7666666666666666
147, 65700, 0.8230563002680965
148, 64002, 0.734006734006734
149, 68814, 0.617283950617284
150, 73811, 0.5193370165745856
151, 61217, 0.7543859649122806
152, 62570, 0.793193717277487
153, 65564, 0.8619718309859155
154, 65760, 0.6386861313868613
155, 76279, 0.6353790613718411
156, 64929, 0.7481751824817517
157, 77032, 0.6877637130801688
158, 73109, 0.6958174904942965
159, 68695, 0.7896825396825397
160, 24206, 0.07720588235294118
161, 65019, 0.6852791878172588
162, 62017, 0.7425742574257426
163, 57488, 0.7198067632850241
164, 54595, 0.7493975903614458
165, 65393, 0.75
166, 63388, 0.7635467980295567
167, 66982, 0.7506112469437652
168, 61694, 0.7641277641277642
169, 66228, 0.7543424317617866
170, 52358, 0.732360097323601
171, 57846, 0.7438423645320197
172, 62992, 0.7536585365853659
173, 70669, 0.7676767676767677
174, 64898, 0.7518796992481203
175, 67377, 0.8657142857142857
176, 57399, 0.8333333333333334
177, 63045, 0.74
178, 73788, 0.6148148148148148
179, 62905, 0.6965317919075144
180, 57233, 0.84
181, 61047, 0.8283378746594006
182, 57702, 0.8642659279778394
183, 57924, 0.7827476038338658
184, 52436, 0.875
185, 58378, 0.7492163009404389
186, 66533, 0.9428571428571428
187, 40625, 0.7123287671232876
188, 52231, 0.6889952153110048
189, 58571, 0.9135802469135802
190, 71551, 0.659025787965616
191, 56962, 0.7415458937198067
192, 61143, 0.7542997542997543
193, 63097, 0.7415458937198067
194, 63428, 0.7567567567567567
195, 60643, 0.7432762836185819
196, 54628, 0.7188264058679708
197, 59387, 0.7567567567567568
198, 56100, 0.7234567901234568
199, 68721, 0.75
200, 60694, 0.8053333333333333
201, 59427, 0.8450704225352114
202, 58863, 0.8104395604395604
203, 61194, 0.8440111420612814
204, 63044, 0.6640316205533596
205, 74845, 0.688259109311741
206, 78906, 0.5426621160409557
207, 56694, 0.7323232323232324
208, 65238, 0.7525
209, 61653, 0.8442622950819672
210, 63859, 0.6086956521739131
211, 69652, 0.7558139534883721
212, 71603, 0.7203065134099618
213, 72911, 0.625
214, 74680, 0.6283524904214559
215, 66022, 0.7573529411764706
216, 70843, 0.6405693950177936
217, 71693, 0.5591054313099041
218, 70942, 0.4785478547854785
219, 63816, 0.7574257425742574
220, 57093, 0.7283950617283951
221, 60045, 0.7369727047146402
222, 59575, 0.7506112469437652
223, 55768, 0.7468671679197996
224, 62602, 0.7425742574257426
225, 62337, 0.743276283618582
226, 66235, 0.5167095115681234
227, 82276, 0.27901234567901234
228, 82106, 0.27525252525252525
229, 82356, 0.2704714640198511
230, 82537, 0.27114427860696516
231, 81634, 0.2832512315270936
232, 82636, 0.27586206896551724
233, 81501, 0.2729528535980149
234, 81627, 0.27543424317617865
235, 82921, 0.27970297029702973
236, 82719, 0.2716049382716049
237, 82968, 0.2698019801980198
238, 82404, 0.2704714640198511
239, 82452, 0.275
240, 82306, 0.27654320987654324
