Time, Mps, SystemCpu
0, 0, 1.0
1, 4641, 0.9649122807017544
2, 25893, 0.8965071151358344
3, 467218, 0.7487046632124352
4, 715637, 0.7159383033419022
5, 742093, 0.6879063719115736
6, 719835, 0.7012987012987013
7, 711555, 0.6901960784313725
8, 721043, 0.6901041666666666
9, 721332, 0.6906946264744429
10, 711124, 0.6981627296587926
11, 707434, 0.6795366795366795
12, 680188, 0.7109375
13, 713051, 0.675392670157068
14, 724098, 0.7188755020080322
15, 713698, 0.6950904392764858
16, 717965, 0.6952624839948783
17, 718263, 0.7057291666666666
18, 731777, 0.6993548387096774
19, 731128, 0.6878238341968912
20, 723728, 0.6935064935064935
21, 737038, 0.6966145833333333
22, 719866, 0.6870925684485006
23, 728884, 0.705045278137128
24, 726200, 0.6967741935483871
25, 733350, 0.6901960784313725
26, 733629, 0.6930051813471503
27, 672685, 0.7044270833333333
28, 312704, 0.7658730158730158
29, 310662, 0.7917222963951936
30, 310818, 0.7749667110519308
31, 278235, 0.7657295850066934
32, 286461, 0.8192612137203167
33, 312310, 0.7697368421052633
34, 541365, 0.728
35, 715837, 0.6770833333333333
36, 723377, 0.7014157014157014
37, 725460, 0.7035110533159947
38, 723564, 0.7043701799485862
39, 725990, 0.6795865633074936
40, 723877, 0.693717277486911
41, 726171, 0.685640362225097
42, 728352, 0.7011795543905636
43, 713430, 0.6857142857142857
44, 300848, 0.7854304635761589
45, 312747, 0.7798408488063661
46, 302090, 0.7923280423280423
47, 306185, 0.7785145888594165
48, 309196, 0.767379679144385
49, 314002, 0.7730870712401056
50, 311499, 0.766355140186916
51, 693358, 0.6942257217847769
52, 704756, 0.6921086675291074
53, 710387, 0.6727272727272727
54, 711529, 0.6897435897435897
55, 728575, 0.6981865284974093
56, 715212, 0.6744487678339819
57, 703910, 0.6801566579634465
58, 424362, 0.766798418972332
59, 307756, 0.7822045152722443
60, 303851, 0.7841059602649006
61, 309618, 0.7583444592790387
62, 305675, 0.790450928381963
63, 298035, 0.7857142857142857
64, 537739, 0.716931216931217
65, 711858, 0.6949152542372882
66, 716623, 0.686046511627907
67, 724724, 0.6818181818181819
68, 713426, 0.6950904392764858
69, 701743, 0.7080103359173127
70, 715729, 0.6852331606217616
71, 419765, 0.748993288590604
72, 308321, 0.7894039735099339
73, 310051, 0.7881578947368421
74, 297171, 0.7774834437086093
75, 312284, 0.7655629139072848
76, 307872, 0.7609561752988048
77, 550782, 0.6944818304172276
78, 709441, 0.6866840731070496
79, 716856, 0.6925064599483204
80, 726400, 0.6949152542372881
81, 717312, 0.6921086675291074
82, 720908, 0.696969696969697
83, 720507, 0.6988265971316819
84, 715029, 0.6894329896907216
85, 467214, 0.7588466579292267
86, 311553, 0.7587131367292225
87, 314132, 0.776158940397351
88, 298745, 0.7666666666666667
89, 302440, 0.7606951871657754
90, 304366, 0.7861885790172642
91, 567445, 0.7135278514588859
92, 719837, 0.6871727748691099
93, 725140, 0.6948051948051949
94, 720738, 0.6861979166666667
95, 726137, 0.6873385012919896
96, 722944, 0.6899224806201549
97, 712335, 0.6835278858625162
98, 635933, 0.6997389033942559
99, 305065, 0.7529722589167768
100, 308271, 0.7583444592790387
101, 314668, 0.7644683714670255
102, 303233, 0.7752659574468086
103, 306540, 0.7721179624664879
