Time, Mps, SystemCpu
0, 5553, 0.22727087617001432
1, 23948, 0.6826196473551637
2, 100337, 0.3622448979591837
3, 95479, 0.3938618925831202
4, 110826, 0.3645833333333333
5, 111808, 0.365979381443299
6, 111465, 0.35844155844155845
7, 108623, 0.36734693877551017
8, 110990, 0.3721518987341772
9, 110547, 0.35658914728682173
10, 110155, 0.3645833333333333
11, 109722, 0.35658914728682173
12, 110339, 0.36269430051813467
13, 102525, 0.34986945169712796
14, 111433, 0.37055837563451777
15, 110242, 0.35658914728682173
16, 109291, 0.3669250645994832
17, 109857, 0.36548223350253806
18, 109451, 0.36572890025575444
19, 104240, 0.3515625
20, 109421, 0.35751295336787564
21, 108706, 0.3596938775510204
22, 99068, 0.37150127226463103
23, 110725, 0.36246786632390743
24, 110441, 0.3617571059431524
25, 100337, 0.36641221374045807
26, 110961, 0.36082474226804123
27, 107363, 0.35917312661498707
28, 107119, 0.3617571059431524
29, 106962, 0.35751295336787564
30, 110359, 0.3678756476683938
31, 110551, 0.36666666666666664
32, 110382, 0.3673469387755102
33, 107985, 0.36246786632390743
34, 105171, 0.3669250645994832
35, 110053, 0.35751295336787564
36, 109205, 0.35751295336787564
37, 110165, 0.3641025641025641
38, 110436, 0.35917312661498707
39, 107043, 0.37234042553191493
40, 100900, 0.35142118863049093
41, 101323, 0.35989717223650386
42, 99379, 0.36317135549872126
43, 109944, 0.3582474226804124
44, 109440, 0.36269430051813467
45, 111204, 0.36503856041131105
46, 109685, 0.3601036269430052
47, 110643, 0.3549222797927461
48, 108198, 0.36103896103896105
49, 107269, 0.36340206185567014
50, 109642, 0.35106382978723405
51, 108156, 0.361323155216285
52, 107845, 0.35989717223650386
53, 104277, 0.36153846153846153
54, 108368, 0.36572890025575444
55, 111347, 0.37244897959183676
56, 103179, 0.3626943005181347
57, 107224, 0.3624678663239075
58, 111317, 0.36340206185567014
59, 109228, 0.3756345177664975
60, 110827, 0.36597938144329895
61, 110485, 0.359375
62, 111534, 0.36649214659685864
63, 109499, 0.36103896103896105
64, 111679, 0.3624678663239075
65, 108874, 0.3577023498694517
66, 107771, 0.35917312661498707
67, 111435, 0.3617571059431524
68, 109864, 0.38363171355498726
69, 111280, 0.36103896103896105
70, 104241, 0.36734693877551017
71, 98116, 0.35844155844155845
72, 109853, 0.36082474226804123
73, 109610, 0.36363636363636365
74, 110195, 0.36895674300254455
75, 108608, 0.366412213740458
76, 110467, 0.35917312661498707
77, 109745, 0.36410256410256414
78, 109786, 0.3515625
79, 109700, 0.37275064267352187
80, 110677, 0.37055837563451777
81, 109489, 0.36597938144329895
82, 111402, 0.3676092544987147
83, 111599, 0.3734015345268542
84, 107480, 0.366412213740458
85, 100015, 0.36363636363636365
86, 105758, 0.35989717223650386
87, 111319, 0.3624678663239075
88, 105929, 0.36061381074168797
89, 111885, 0.36434108527131787
90, 107642, 0.37532133676092544
91, 104221, 0.36061381074168797
92, 109982, 0.36082474226804123
93, 110031, 0.3601036269430052
94, 108278, 0.36175710594315247
95, 104550, 0.358974358974359
96, 110132, 0.3711340206185567
97, 106795, 0.3565891472868217
98, 110660, 0.369620253164557
99, 106020, 0.3676092544987147
100, 109295, 0.3515625
101, 108933, 0.36666666666666664
102, 109001, 0.36103896103896105
103, 108758, 0.36455696202531646
104, 108703, 0.358974358974359
105, 101681, 0.3680203045685279
106, 107527, 0.3591731266149871
107, 109224, 0.35677083333333337
108, 109358, 0.35958005249343833
109, 110613, 0.360313315926893
110, 110579, 0.36572890025575444
111, 110823, 0.35844155844155845
112, 103258, 0.35732647814910024
113, 104639, 0.35013262599469497
114, 99960, 0.3671875
115, 108962, 0.358974358974359
116, 108732, 0.36246786632390743
117, 110952, 0.3626943005181347
118, 103074, 0.3647959183673469
119, 106837, 0.36734693877551017
120, 98836, 0.37340153452685426
121, 108599, 0.35324675324675325
122, 108845, 0.3565891472868217
123, 109105, 0.36802030456852797
124, 106262, 0.36317135549872126
125, 108039, 0.36082474226804123
126, 108941, 0.37017994858611825
127, 108212, 0.3554987212276215
128, 107873, 0.36734693877551017
129, 98619, 0.366412213740458
130, 108364, 0.3631713554987212
131, 108227, 0.3624678663239075
132, 107858, 0.3577023498694517
133, 107004, 0.3582474226804124
134, 110440, 0.36410256410256414
135, 96312, 0.35917312661498707
136, 105655, 0.36175710594315247
137, 106078, 0.3641025641025641
138, 108812, 0.35263157894736846
139, 109884, 0.3666666666666667
140, 97944, 0.36103896103896105
141, 106560, 0.36340206185567014
142, 110009, 0.36572890025575444
143, 107124, 0.36175710594315247
144, 90084, 0.36103896103896105
145, 108802, 0.351421188630491
146, 96773, 0.36548223350253806
147, 100550, 0.3641025641025641
148, 110524, 0.3541666666666667
149, 95717, 0.3438320209973753
150, 108774, 0.3626943005181347
151, 108960, 0.36224489795918363
152, 108712, 0.366412213740458
153, 107824, 0.3631713554987212
154, 104151, 0.35324675324675325
155, 107483, 0.36175710594315247
156, 108256, 0.36269430051813467
157, 110167, 0.3676092544987147
158, 108400, 0.35805626598465473
159, 108210, 0.35732647814910024
160, 108995, 0.3556701030927835
161, 107154, 0.35658914728682173
162, 106618, 0.36597938144329895
163, 110975, 0.36666666666666664
164, 108702, 0.36962025316455693
165, 106247, 0.37531486146095716
166, 107360, 0.3676092544987147
167, 109220, 0.3608247422680413
168, 109498, 0.3619791666666667
169, 84059, 0.3573264781491003
170, 109000, 0.36572890025575444
171, 111055, 0.3676092544987146
172, 107641, 0.36503856041131105
173, 107531, 0.36082474226804123
174, 107930, 0.36553524804177545
