Time, Mps, SystemCpu
0, 0, 0.1721693375507818
1, 6004, 0.5540417801998184
2, 69970, 0.4969987995198079
3, 97061, 0.41975308641975306
4, 93436, 0.41409147095179233
5, 102423, 0.3913043478260869
6, 98035, 0.3935242839352428
7, 89742, 0.43033292231812575
8, 103744, 0.3953488372093023
9, 103183, 0.3808353808353808
10, 86023, 0.4340320591861899
11, 91156, 0.3888888888888889
12, 104110, 0.39532019704433496
13, 100296, 0.38840937114673246
14, 103371, 0.38594327990135635
15, 103161, 0.48588957055214727
16, 104291, 0.4140914709517924
17, 102666, 0.380716934487021
18, 103592, 0.3794808405438813
19, 102598, 0.39925834363411616
20, 103085, 0.38527607361963195
21, 104412, 0.4049079754601227
22, 103186, 0.37453646477132263
23, 101830, 0.38148148148148153
24, 103711, 0.38868388683886834
25, 105032, 0.4295485636114911
26, 104983, 0.42370572207084467
27, 104438, 0.4310344827586207
28, 102596, 0.43310344827586206
29, 104522, 0.44460028050490885
30, 104605, 0.49157733537519144
31, 105462, 0.4877300613496932
32, 104844, 0.4814264487369985
33, 101851, 0.40464547677261614
34, 102238, 0.391358024691358
35, 103376, 0.3929008567931457
36, 95900, 0.37515375153751535
37, 105917, 0.37777777777777777
38, 105174, 0.3923739237392374
39, 104315, 0.3857493857493857
40, 105787, 0.37407407407407406
41, 103792, 0.39382716049382716
42, 97383, 0.37593052109181146
43, 103260, 0.3861144945188794
44, 103526, 0.3987577639751553
45, 101785, 0.4361111111111111
46, 103734, 0.45908460471567264
47, 105178, 0.3842917251051894
48, 100988, 0.47297297297297297
49, 99900, 0.4858934169278997
50, 101072, 0.47674418604651164
51, 102578, 0.4892638036809816
52, 98403, 0.5698924731182796
53, 105128, 0.42814814814814817
54, 28067, 0.10361067503924647
55, 100206, 0.4963181148748159
56, 101578, 0.5015673981191222
57, 98022, 0.47737909516380655
58, 104075, 0.4307479224376731
59, 98734, 0.37955182072829136
60, 102394, 0.4910714285714286
61, 101331, 0.47767857142857145
62, 35269, 0.02106199940670424
63, 103521, 0.3800738007380074
64, 102728, 0.3842364532019705
65, 102775, 0.37731196054254007
66, 103874, 0.4347240915208614
67, 101449, 0.4135021097046413
68, 99931, 0.5023183925811437
69, 101885, 0.4715821812596006
70, 102005, 0.5015290519877675
71, 102305, 0.4885496183206107
72, 103467, 0.502283105022831
73, 103013, 0.49615975422427033
74, 104562, 0.39192708333333337
75, 101866, 0.39655172413793105
76, 99467, 0.37731196054254007
77, 102787, 0.38991389913899144
78, 101470, 0.3946078431372549
79, 103747, 0.3862238622386224
80, 103316, 0.39427860696517414
81, 102890, 0.3882063882063882
82, 101776, 0.3931203931203931
83, 99741, 0.3805418719211822
84, 101588, 0.38689740420271945
85, 100512, 0.40533672172808133
86, 102394, 0.435506241331484
87, 100085, 0.4388185654008439
88, 102149, 0.40675675675675677
89, 102743, 0.4869029275808937
90, 100886, 0.4926253687315634
91, 100933, 0.5046296296296297
92, 101920, 0.48297213622291024
93, 103969, 0.4537313432835821
94, 103584, 0.38282208588957056
95, 101626, 0.3940886699507389
96, 102414, 0.39506172839506176
97, 102837, 0.3923739237392374
98, 104744, 0.3883374689826303
99, 104582, 0.3793103448275862
100, 104427, 0.3754601226993865
101, 99600, 0.3830049261083744
102, 101233, 0.3854679802955665
103, 102191, 0.397796817625459
104, 101469, 0.3916256157635468
105, 103337, 0.374845869297164
106, 102556, 0.4256756756756757
107, 96121, 0.4078590785907859
108, 100740, 0.46656976744186046
109, 102255, 0.496875
110, 103387, 0.48244274809160304
111, 103249, 0.4930662557781202
112, 101483, 0.48540706605222733
113, 104045, 0.48103186646433993
114, 103053, 0.4060846560846561
115, 100602, 0.37469287469287466
116, 103370, 0.39901477832512317
117, 102268, 0.37775061124694376
118, 100886, 0.3862238622386224
119, 102136, 0.3899138991389914
120, 104045, 0.39412484700122397
121, 102091, 0.39803439803439805
122, 103973, 0.3882783882783883
123, 104858, 0.3899755501222494
124, 101926, 0.3828220858895705
125, 102289, 0.3973105134474328
126, 100405, 0.39827373612823674
127, 102291, 0.43194444444444446
128, 103306, 0.44089012517385257
129, 102376, 0.4143484626647145
130, 100248, 0.49922239502332816
131, 102433, 0.47604790419161674
132, 101250, 0.4880763116057234
133, 99936, 0.4329608938547486
134, 96581, 0.41393442622950816
135, 99153, 0.4
136, 103226, 0.38206388206388203
137, 102076, 0.3889570552147239
138, 101565, 0.3808353808353809
139, 101039, 0.3925925925925926
140, 99470, 0.3945745992601726
141, 103986, 0.3753086419753086
142, 103291, 0.39657282741738065
143, 104109, 0.3862238622386224
144, 96627, 0.39093137254901966
145, 100196, 0.3936039360393604
146, 104288, 0.3851851851851852
147, 101398, 0.39045287637698894
148, 102470, 0.43706777316735823
149, 100608, 0.37362637362637363
150, 100495, 0.5253164556962026
151, 32098, 0.41337386018237077
152, 100075, 0.4799405646359584
153, 102392, 0.5047169811320755
154, 102822, 0.3875
155, 104076, 0.3802469135802469
156, 100141, 0.39135802469135805
157, 103311, 0.37346437346437344
158, 103397, 0.37791411042944784
159, 102158, 0.3786764705882353
160, 102913, 0.379436964504284
161, 100807, 0.3886838868388684
162, 103358, 0.3796068796068796
163, 102548, 0.3856613102595797
164, 102641, 0.38271604938271603
165, 98633, 0.3881334981458591
166, 102361, 0.4186939820742638
167, 103763, 0.44241573033707865
168, 101358, 0.38627187079407804
169, 99869, 0.4627737226277372
170, 98264, 0.4977029096477795
171, 102455, 0.4799405646359584
172, 103564, 0.4392523364485981
173, 104766, 0.1779411764705882
174, 105674, 0.19183673469387755
175, 106095, 0.2976338729763387
176, 99109, 0.5097560975609756
177, 105284, 0.4627594627594628
178, 97266, 0.3607361963190184
179, 102568, 0.3856613102595797
180, 95959, 0.3525091799265606
181, 103125, 0.3995098039215686
182, 102095, 0.3894348894348894
183, 104134, 0.3768472906403941
184, 98128, 0.4278668310727497
185, 103521, 0.38310893512851896
186, 94196, 0.4232673267326733
187, 103211, 0.3882783882783883
188, 101838, 0.3929008567931457
189, 101666, 0.38964241676942046
190, 105352, 0.39338235294117646
191, 101582, 0.3714637146371464
192, 99001, 0.4975308641975309
193, 101025, 0.4016990291262136
194, 102269, 0.38613861386138615
195, 94876, 0.41482444733420026
196, 101886, 0.45327754532775455
197, 102272, 0.4403927068723703
198, 100720, 0.430327868852459
199, 104095, 0.47449768160741884
200, 103211, 0.481651376146789
201, 102022, 0.46969696969696967
202, 95924, 0.4815950920245399
203, 103388, 0.40357598978288634
204, 93464, 0.37684729064039413
205, 100721, 0.3674475955610358
206, 99533, 0.3871763255240444
207, 104828, 0.37376237623762376
208, 105073, 0.377008652657602
209, 104828, 0.3987730061349693
210, 102304, 0.3956043956043956
211, 100711, 0.39555006180469715
212, 102979, 0.3849938499384994
213, 102105, 0.37114673242909985
214, 100468, 0.3847102342786683
215, 103763, 0.38366336633663367
216, 98352, 0.41361256544502617
217, 105827, 0.38461538461538464
218, 100198, 0.4351464435146444
219, 101276, 0.5068285280728376
220, 102631, 0.49923195084485406
221, 103739, 0.4823889739663093
222, 102409, 0.47430249632892807
223, 104262, 0.4938080495356037
224, 103806, 0.4076517150395778
225, 100826, 0.374384236453202
226, 102248, 0.3772893772893773
227, 101420, 0.3936039360393604
228, 105612, 0.3765432098765432
229, 97582, 0.3837638376383764
230, 103284, 0.39386503067484663
231, 95724, 0.3805418719211823
232, 99460, 0.3936039360393604
233, 98565, 0.39555006180469715
234, 103389, 0.3877300613496933
235, 105114, 0.3936039360393604
236, 97938, 0.40025575447570333
237, 103386, 0.4295485636114911
238, 103146, 0.4104979811574697
239, 103978, 0.4295212765957447
240, 103463, 0.4876923076923077
