Time, Mps, SystemCpu
0, 0, 0.11362673023029782
1, 17711, 0.7414880201765448
2, 150702, 0.6005326231691078
3, 177497, 0.5827725437415882
4, 169122, 0.5684931506849316
5, 191871, 0.594885598923284
6, 161369, 0.5587044534412956
7, 167787, 0.5548037889039242
8, 180844, 0.5739484396200814
9, 191721, 0.5861148197596796
10, 195711, 0.596774193548387
11, 176639, 0.5714285714285714
12, 183716, 0.5652173913043479
13, 172607, 0.5602165087956699
14, 157981, 0.5547850208044383
15, 194922, 0.5887096774193548
16, 160755, 0.5395095367847411
17, 196998, 0.5957161981258366
18, 175741, 0.5630936227951153
19, 157494, 0.5427807486631016
20, 187147, 0.5811732605729878
21, 193114, 0.569672131147541
22, 165803, 0.5508241758241759
23, 189940, 0.5737483085250338
24, 180630, 0.5658073270013568
25, 201408, 0.5943396226415094
26, 173337, 0.5582655826558265
27, 212393, 0.6159029649595688
28, 179594, 0.5633423180592992
29, 187209, 0.5790172642762285
30, 174325, 0.5509641873278237
31, 172216, 0.5790884718498659
32, 179197, 0.560483870967742
33, 189773, 0.5741496598639456
34, 183220, 0.5807743658210949
35, 171540, 0.5630026809651474
36, 179504, 0.5808219178082192
37, 168389, 0.5491803278688524
38, 182698, 0.5683355886332883
39, 192271, 0.5785123966942148
40, 170257, 0.5710491367861885
41, 170223, 0.5621621621621622
42, 169419, 0.5623306233062331
43, 176006, 0.5702702702702702
44, 172699, 0.5706594885598923
45, 170192, 0.5721854304635762
46, 182498, 0.5683060109289617
47, 190757, 0.5800000000000001
48, 168087, 0.5495251017639078
49, 185405, 0.5775978407557355
50, 175359, 0.5560053981106613
51, 164133, 0.5628415300546448
52, 184768, 0.5796519410977242
53, 193802, 0.5887096774193549
54, 178703, 0.5664429530201343
55, 162753, 0.548993288590604
56, 192308, 0.5915300546448088
57, 177799, 0.5656292286874154
58, 172470, 0.5582655826558266
59, 179375, 0.5673854447439354
60, 177366, 0.576043068640646
61, 191571, 0.6162162162162163
62, 160233, 0.5323246217331499
63, 185462, 0.581646423751687
64, 187886, 0.5745257452574526
65, 171688, 0.5600539811066126
66, 174594, 0.5745554035567715
67, 168641, 0.5491803278688525
68, 148463, 0.5430916552667578
69, 189682, 0.5872170439414115
70, 191727, 0.5816464237516868
71, 177791, 0.5733512786002692
72, 157853, 0.5540540540540541
73, 193775, 0.6021650879566982
74, 193830, 0.577027027027027
75, 187597, 0.5827725437415882
76, 178732, 0.5531034482758621
77, 186037, 0.5818673883626523
78, 197776, 0.5866302864938608
79, 178502, 0.5648021828103683
80, 174007, 0.5567567567567567
81, 172767, 0.5612382234185733
82, 180609, 0.5673469387755101
83, 174334, 0.5573549257759784
84, 181537, 0.5808625336927223
85, 164518, 0.5578231292517006
86, 195552, 0.5856950067476383
87, 191419, 0.580952380952381
88, 186709, 0.5772357723577236
89, 178231, 0.5605442176870749
