Time, Mps, SystemCpu
0, 0, 0.6469780628600759
1, 61764, 0.6389083389196099
2, 214637, 0.6557312213774938
3, 879536, 0.3595416246384312
4, 860993, 0.38894259842889606
5, 868524, 0.3775506824672973
6, 852369, 0.36545615432536427
7, 862474, 0.3381795499735182
8, 855557, 0.3831559521114496
9, 868674, 0.3622355612434628
10, 866652, 0.332328197034369
11, 872704, 0.3222550610661996
12, 876806, 0.3238617454826142
13, 864433, 0.36520165788538106
14, 866588, 0.3625885074670503
15, 871168, 0.3561050659168304
16, 868454, 0.3720418720988997
17, 862972, 0.3375323972603972
18, 862727, 0.3408033417565284
19, 870455, 0.3450199982917652
20, 873783, 0.3453538135272074
21, 866865, 0.33687986003091
22, 871624, 0.32323116866804924
23, 864935, 0.35640131002954056
24, 868304, 0.33981559313504717
25, 872699, 0.350240407848894
26, 871296, 0.3502167998246839
27, 871930, 0.30886591158037835
28, 828239, 0.33656090136779804
29, 870429, 0.3521675107616996
30, 864109, 0.32290033237781757
31, 870744, 0.3339391577718548
32, 866554, 0.35446447424916905
33, 872090, 0.33916355210505844
34, 869572, 0.31085200473230457
35, 864573, 0.30529509222347984
36, 867887, 0.3222365739490224
37, 870795, 0.35087464850007954
38, 851200, 0.38699855450979403
39, 869077, 0.3196207243715047
40, 869995, 0.33980651508745097
41, 858722, 0.35056567012062423
42, 869451, 0.3183231347907709
43, 874834, 0.3326589449620906
44, 871839, 0.29373888282222793
45, 873536, 0.3326540399065545
46, 849255, 0.37527937506347164
47, 867099, 0.3599716024707569
48, 867412, 0.37405632731906624
49, 872828, 0.3534880439394762
50, 867961, 0.3794872670974533
51, 862865, 0.3316746650175201
52, 869893, 0.32061404608548827
53, 862549, 0.345639481077974
54, 868416, 0.33460772651161874
55, 867185, 0.3489235056547252
56, 844731, 0.4257581367650049
57, 844906, 0.40886388553084485
58, 868504, 0.3547800971206647
59, 875230, 0.34340243007636095
60, 874272, 0.33232772987155057
61, 870695, 0.3238768345152143
62, 876173, 0.3512014760613543
63, 868280, 0.3355807866841024
64, 867956, 0.34144709255085376
65, 874105, 0.36032583509857097
66, 875782, 0.3625448606245259
67, 875062, 0.33755563500684116
68, 872703, 0.3631521141873617
69, 874151, 0.3639629118608097
70, 875593, 0.3235153341566112
71, 875534, 0.3566975862707057
72, 868809, 0.3267913637997913
73, 870630, 0.347967972942009
74, 870411, 0.35868394597305553
75, 866897, 0.3225866084649093
76, 864098, 0.3248298127779453
77, 863246, 0.34730931226493444
78, 864038, 0.33265353913124784
79, 864314, 0.3720435176560281
80, 868880, 0.37106736627601533
81, 861075, 0.36361092868955935
82, 864301, 0.3550920755966762
83, 868037, 0.3671615536236986
84, 857218, 0.3707045843409761
85, 862035, 0.3939133749901337
86, 870800, 0.33006642616245785
87, 876816, 0.3397986252360349
88, 867550, 0.3564172076111122
89, 871014, 0.32712904258047715
90, 863684, 0.3101801917899556
91, 868164, 0.3482868706709521
92, 876662, 0.31475907581060436
93, 870977, 0.3277699617052746
94, 874756, 0.3398134804480786
95, 881864, 0.30954102453944043
96, 871889, 0.3453554182626392
97, 872351, 0.3691137427011262
98, 872996, 0.3479467071393047
99, 872315, 0.34338587399532455
100, 875021, 0.3069115859945425
101, 869233, 0.36454015303701326
102, 869297, 0.35317287864975255
103, 877440, 0.34143836009904704
104, 873889, 0.34403901640937007
105, 872976, 0.315708820429782
106, 874973, 0.3674694188800052
107, 868891, 0.3271189105201719
108, 854683, 0.3375561821163505
109, 873630, 0.33882228909231493
110, 870025, 0.37694240225643894
111, 865720, 0.3889319511150079
112, 871321, 0.33297566607588813
113, 859771, 0.3842885757828471
114, 870954, 0.3626748755884992
115, 877613, 0.3225680394987658
116, 843859, 0.3833880455982386
117, 836425, 0.3932393057911503
118, 867390, 0.3548049733565892
119, 868894, 0.3320029885574438
120, 849069, 0.35578917127093945
121, 858353, 0.33590934255612437
122, 863138, 0.32061679573718926
123, 856165, 0.3648949363434756
124, 864114, 0.34569230392301475
125, 855783, 0.3248368896628775
126, 861556, 0.311508481679063
127, 862363, 0.34634918146360705
128, 859312, 0.35088440138991195
129, 865486, 0.3323293667729571
130, 859840, 0.32059695815111644
131, 863321, 0.34763175357234666
132, 859571, 0.3495780972275718
133, 857455, 0.33655758645182277
134, 855238, 0.33949265732199957
135, 836792, 0.3316766376239233
136, 837936, 0.3352570929650841
137, 838064, 0.32711907874778734
138, 838042, 0.35962257749972276
139, 839358, 0.3580935621781764
140, 837105, 0.31799654005913847
141, 838971, 0.3326551173635327
142, 837993, 0.3323273079923058
143, 835370, 0.3518234486717958
144, 837589, 0.3417812840184652
145, 841545, 0.35704620461716485
146, 840499, 0.28737878033266306
147, 847548, 0.31312334056843416
148, 838336, 0.31770375215498625
149, 837743, 0.3433404935199199
150, 842501, 0.3051893166135431
151, 839188, 0.33947537541687
152, 840572, 0.3479473589016183
153, 832233, 0.3681370694528656
154, 844509, 0.321260151745472
155, 838262, 0.3163765807436043
156, 841805, 0.323544153712575
157, 835801, 0.30431805810475654
158, 835782, 0.3287508726863073
159, 835897, 0.32419073770607787
160, 834152, 0.3616537464078995
161, 830630, 0.35282752712978194
162, 835682, 0.35089177733910676
163, 836130, 0.3261256722211143
164, 840711, 0.33884090198380873
165, 828191, 0.3313502766102244
166, 783438, 0.40192615981104063
167, 836949, 0.3231978955457464
168, 831564, 0.3365621957605216
169, 843965, 0.3427622769587083
170, 837017, 0.34207337655983194
171, 838145, 0.3466515080125707
172, 838330, 0.3027039630279862
173, 840351, 0.35673248678127645
